Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
0.45, -0.02493085648407, 0.008002049944894, 0.02493085648408, -0.008002049944909, 1.455564645998e-14, 5.617681536602e-16, 0, 272.4537386922, -20.78212568561, 272.4537386922, -20.78212568561, 36.46174499843, -6.81111922677, -36.46174499842, 6.811119226776, 4508.727311785, 2712.372318729, 4508.727311785, 2712.372318729, 6, 0, 2.331636638644e-16, 0.05102808431186, -0, -0, -0, -0, -0, 1.785266780401e-15, 0, 0, 0, 0, 0, 1.785267488423e-15, -0.04389935254746, 0.01568533564914, 0.04389935254747, -0.01568533564913, 7.332139252405, 7.328051648509, 7.332139252405, 7.328051648509, 14.96713920444, 0.02420274680318, -0.0242027468032, -1.608674801139e-13, 1, 119.5788140007, 120, 119.5782334491, 14.96739493679, 12.05744816375, 14.96739493679, 12.05744816375, 14.96713920444, 14.96739483397, 12.05744815334, 31.57522718349, 14.96739483397, 12.05744815334, 7.907754518828e-15, 0, 0.02424185353447, -0.006729193345469, -0.02424185353448, 0.006729193345484, 0.8373426866577, 0.8375816673414, -0.8373426866577, -0.8375816673414, 2.331636638644e-16, 0.8375857034331, 0.8374930019278, 0, -0.8375857034331, -0.8374930019278, -0, -0, -0, -0, -0.004319473195292, 0.3171762975294, 0.3238791956294, 0, 0.3171762975294, 0.3238791956294
0.475, -0.02632957324252, 0.009376205762221, 0.02632957324253, -0.009376205762234, 1.064502241762e-14, 7.785549274333e-16, 0, 284.9738656921, -21.05691424658, 284.9738656921, -21.05691424658, 38.6085606286, -8.104714546194, -38.60856062859, 8.1047145462, 4507.008890094, 2712.774047355, 4507.008890094, 2712.774047355, 6, 0, 2.615017268566e-16, 0.04442946183981, -0, -0, -0, -0, -0, 1.189521859957e-15, 0, 0, 0, 0, 0, 1.189522217591e-15, -0.04640928485081, 0.01909328077958, 0.04640928485081, -0.01909328077958, 7.739773632691, 7.734610282484, 7.739773632691, 7.734610282484, 15.79762127975, 0.02562367362917, -0.02562367362918, -1.685733133314e-13, 1, 119.5834466145, 120, 119.5829091005, 15.79783786751, 12.88789688859, 15.79783786751, 12.88789688859, 15.79762127975, 15.79783775245, 12.88789687317, 32.40635865482, 15.79783775245, 12.88789687317, 8.225803029195e-15, 0, 0.02565966897865, -0.008182544965758, -0.02565966897865, 0.008182544965775, 0.8373328895534, 0.8375993040404, -0.8373328895534, -0.8375993040404, 2.615017268566e-16, 0.837589805928, 0.8374913748368, 0, -0.837589805928, -0.8374913748368, -0, -0, -0, -0, -0.004117370336749, 0.3171826985984, 0.3238776907953, 0, 0.3171826985984, 0.3238776907953
0.5, -0.02765587949322, 0.01066164513131, 0.02765587949322, -0.01066164513131, 6.448281924163e-15, 4.590501453579e-16, 0, 294.4342981187, -21.27410163746, 294.4342981187, -21.27410163746, 40.67666611511, -9.30352163849, -40.67666611511, 9.303521638496, 4506.828699871, 2713.408489598, 4506.828699871, 2713.408489598, 6, 0, 3.015382278705e-16, 0.0382744980601, -0, -0, -0, -0, -0, 1.667024691954e-15, 0, 0, 0, 0, 0, 1.667025063905e-15, -0.04880475216659, 0.02228846836403, 0.04880475216659, -0.02228846836402, 8.147463243975, 8.14118447816, 8.147463243975, 8.14118447816, 16.62813621526, 0.02698434715304, -0.02698434715306, -1.751490081864e-13, 1, 119.5893519926, 120, 119.5888461782, 16.62831614828, 13.71838078105, 16.62831614828, 13.71838078105, 16.62813621526, 16.62831602088, 13.71838076007, 33.23769818445, 16.62831602088, 13.71838076007, 8.442060984519e-15, 0, 0.02701695553884, -0.009542875567917, -0.02701695553883, 0.009542875567921, 0.8373234672607, 0.8376158026074, -0.8373234672607, -0.8376158026074, 3.015382278705e-16, 0.8375936452289, 0.8374898127861, 0, -0.8375936452289, -0.8374898127861, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.003930369169609, 0.3171833599312, 0.3238753169513, 0, 0.3171833599312, 0.3238753169513
0.525, -0.02890311011866, 0.01189560858496, 0.02890311011866, -0.01189560858496, 2.032811488045e-15, 4.017464566158e-16, 0, 301.7926618926, -21.4481208641, 301.7926618926, -21.4481208641, 42.63383201829, -10.44184468865, -42.63383201829, 10.44184468865, 4507.090587206, 2714.853115918, 4507.090587206, 2714.853115918, 6, 0, 3.440045371813e-16, 0.0324432099627, -0, -0, -0, -0, -0, 2.351182172109e-15, 0, 0, 0, 0, 0, 2.351182549038e-15, -0.05106132750943, 0.02531370238181, 0.05106132750943, -0.0253137023818, 8.555203133355, 8.547778546451, 8.555203133355, 8.547778546451, 17.45869280127, 0.02826985196136, -0.02826985196137, -1.796980936368e-13, 1, 119.5962300577, 120, 119.5957468981, 17.45883796774, 14.54890799335, 17.45883796774, 14.54890799335, 17.45869280127, 17.45883782813, 14.54890796631, 34.06921320379, 17.45883782813, 14.54890796631, 8.539022313928e-15, 0, 0.02829876950931, -0.01082898235001, -0.02829876950931, 0.01082898235002, 0.8373145247218, 0.8376313886398, -0.8373145247218, -0.8376313886398, 3.440045371813e-16, 0.8375971939763, 0.837488300489, 0, -0.8375971939763, -0.837488300489, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.003756214225409, 0.3171823718531, 0.3238699194513, 0, 0.3171823718531, 0.3238699194513
0.55, -0.03007602163057, 0.01309566778414, 0.03007602163057, -0.01309566778416, -9.897132932121e-16, 6.582323654721e-16, 0, 307.6523471756, -21.58664018484, 307.6523471756, -21.58664018484, 44.47274165233, -11.54306969815, -44.47274165233, 11.54306969815, 4507.190472924, 2716.74512166, 4507.190472924, 2716.74512166, 6, 0, 3.763608314777e-16, 0.02687222632903, -0, -0, -0, -0, -0, 1.741921272542e-15, 0, 0, 0, 0, 0, 1.741921464126e-15, -0.05317962689247, 0.02822575664661, 0.05317962689247, -0.02822575664661, 8.962990219115, 8.954395811492, 8.962990219115, 8.954395811492, 18.28929758577, 0.02947970357807, -0.02947970357808, -1.820342843568e-13, 1, 119.6038723786, 120, 119.6034091824, 18.28940954478, 15.37948478008, 18.28940954478, 15.37948478008, 18.28929758577, 18.28940939318, 15.37948474648, 34.90088219444, 18.28940939318, 15.37948474648, 8.551967131006e-15, 0, 0.0295046485405, -0.01206531980927, -0.02950464854049, 0.01206531980929, 0.8373060698161, 0.8376463593797, -0.8373060698161, -0.8376463593797, 3.763608314777e-16, 0.8376004653641, 0.8374868140403, 0, -0.8376004653641, -0.8374868140403, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.003592533487308, 0.317181988478, 0.3238628520385, 0, 0.317181988478, 0.3238628520385
0.575, -0.031183324936, 0.01425515844299, 0.031183324936, -0.014255158443, -7.105410783451e-15, 2.371900783653e-16, 0, 312.3582722664, -21.69525067214, 312.3582722663, -21.69525067214, 46.20114313935, -12.60786071299, -46.20114313935, 12.60786071299, 4506.969433925, 2718.431926444, 4506.969433925, 2718.431926443, 6, 0, 4.132591092276e-16, 0.02156055853059, -0, -0, -0, -0, -0, 1.401436520361e-15, 0, 0, 0, 0, 0, 1.401436619585e-15, -0.05517251306328, 0.03104622352976, 0.05517251306329, -0.03104622352975, 9.370822389889, 9.361038816698, 9.370822389889, 9.361038816698, 19.11995533014, 0.03062062420439, -0.03062062420441, -1.829738992352e-13, 1, 119.6121256451, 120, 119.6116843504, 19.12003563484, 16.21011592076, 19.12003563484, 16.21011592076, 19.11995533014, 19.1200354715, 16.21011588015, 35.73268926769, 19.1200354715, 16.21011588015, 8.473387918012e-15, 0, 0.03064138794439, -0.01326119047111, -0.03064138794438, 0.01326119047113, 0.8372980616103, 0.8376608305236, -0.8372980616103, -0.8376608305236, 4.132591092276e-16, 0.8376034903065, 0.8374853459829, 0, -0.8376034903065, -0.8374853459829, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.003437672420321, 0.3171828028183, 0.3238565497455, 0, 0.3171828028183, 0.3238565497455
0.6, -0.03223287057243, 0.01535585909924, 0.03223287057245, -0.01535585909925, -9.812302960575e-15, 1.34571651147e-16, 0, 316.0988647265, -21.77925134657, 316.0988647265, -21.77925134657, 47.83174070172, -13.62210572192, -47.83174070172, 13.62210572192, 4506.517042992, 2719.509536798, 4506.517042992, 2719.509536798, 6, 0, 4.59443727273e-16, 0.01653436438295, -0, -0, -0, -0, -0, 2.196451906299e-15, 0, 0, 0, 0, 0, 2.196451997757e-15, -0.05705482665911, 0.03375722973985, 0.05705482665911, -0.03375722973985, 9.778697923221, 9.767709525626, 9.778697923221, 9.767709525626, 19.95066961103, 0.03170064318846, -0.03170064318848, -1.819656274814e-13, 1, 119.6208670058, 120, 119.620450487, 19.95071995061, 17.04080511314, 19.95071995061, 17.04080511314, 19.95066961103, 19.95071977577, 17.04080506516, 36.56462106756, 19.95071977577, 17.04080506516, 8.258574359862e-15, 0, 0.03171710934225, -0.01440911507712, -0.03171710934226, 0.01440911507713, 0.8372904500797, 0.8376747147866, -0.8372904500797, -0.8376747147866, 4.59443727273e-16, 0.8376063007222, 0.8374839090251, 0, -0.8376063007222, -0.8374839090251, 5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.003290761877786, 0.3171844806381, 0.3238525201463, 0, 0.3171844806381, 0.3238525201463
0.625, -0.03322987394287, 0.01638284655265, 0.03322987394287, -0.01638284655265, -1.426432155414e-14, 2.103055728491e-16, 0, 318.9862824041, -21.84343143169, 318.9862824041, -21.84343143169, 49.37575816345, -14.57106277867, -49.37575816345, 14.57106277867, 4505.988465844, 2719.978516984, 4505.988465844, 2719.978516984, 6, 0, 4.984689639564e-16, 0.01181225077107, -0, -0, -0, -0, -0, 2.235511706522e-15, 0, 0, 0, 0, 0, 2.23551175403e-15, -0.05883812533659, 0.03632470796051, 0.0588381253366, -0.0363247079605, 10.18661519158, 10.17440948335, 10.18661519158, 10.17440948335, 20.78144328361, 0.03272601786306, -0.03272601786307, -1.789675602094e-13, 1, 119.6299904317, 120, 119.6296000074, 20.78146544091, 17.87155526845, 20.78146544091, 17.87155526845, 20.78144328361, 20.7814652548, 17.87155521292, 37.39666550686, 20.7814652548, 17.87155521292, 7.958774580385e-15, 0, 0.0327381487859, -0.01549482991763, -0.0327381487859, 0.01549482991764, 0.8372831969053, 0.8376878417663, -0.8372831969053, -0.8376878417663, 4.984689639564e-16, 0.8376089217555, 0.8374825249773, 0, -0.8376089217555, -0.8374825249773, -0, -0, -0, -0, -0.003151442318582, 0.3171864429555, 0.3238507613452, 0, 0.3171864429555, 0.3238507613452
0.65, -0.034177090116, 0.01733164912897, 0.03417709011601, -0.01733164912896, -1.395078825951e-14, 2.453550254434e-16, 0, 321.1056837964, -21.8914105373, 321.1056837964, -21.8914105373, 50.84066143535, -15.44834977378, -50.84066143535, 15.44834977378, 4505.507930547, 2720.089242284, 4505.507930547, 2720.089242284, 6, 0, 5.31026416243e-16, 0.007392404188503, -0, -0, -0, -0, -0, 1.431107724659e-15, 0, 0, 0, 0, 0, 1.431107736571e-15, -0.06052957118161, 0.03872317493691, 0.06052957118161, -0.03872317493691, 10.59457255455, 10.581139914, 10.59457255455, 10.581139914, 21.61227868621, 0.03370053908223, -0.03370053908225, -1.745596080593e-13, 1, 119.6394009233, 120, 119.6390360151, 21.61227442728, 18.70236867585, 21.61227442728, 18.70236867585, 21.61227868621, 21.61227423014, 18.70236861278, 38.22881146609, 21.61227423014, 18.70236861278, 7.608609170985e-15, 0, 0.03370834899812, -0.01650779703889, -0.03370834899812, 0.01650779703889, 0.837276280191, 0.8377000849457, -0.837276280191, -0.8377000849457, 5.31026416243e-16, 0.8376113706864, 0.8374812116737, 0, -0.8376113706864, -0.8374812116737, 5.551115123126e-17, 5.551115123126e-17, 5.551115123126e-17, 5.551115123126e-17, -0.003019586524864, 0.3171882262426, 0.3238503393126, 0, 0.3171882262426, 0.3238503393126
0.675, -0.0350756713299, 0.01820667397661, 0.03507567132991, -0.01820667397662, -1.090810803091e-14, -1.481173925333e-16, 0, 322.5376213989, -21.92549140977, 322.5376213989, -21.92549140977, 52.23051451594, -16.2564760132, -52.23051451594, 16.25647601319, 4505.148591749, 2720.102962265, 4505.148591749, 2720.102962265, 6, 0, 5.751958948006e-16, 0.003259195905162, -0, -0, -0, -0, -0, 1.655977486633e-15, 0, 0, 0, 0, 0, 1.655977489312e-15, -0.06213289538489, 0.04094633575985, 0.0621328953849, -0.04094633575985, 11.00256834326, 10.98790176163, 11.00256834326, 10.98790176163, 22.44317765073, 0.03462605446747, -0.03462605446748, -1.716610120408e-13, 1, 119.6490129844, 120, 119.6486721112, 22.44314865143, 19.53324706514, 22.44314865143, 19.53324706514, 22.44317765073, 22.44314844353, 19.53324699467, 39.06104877729, 22.44314844353, 19.53324699467, 7.302022361928e-15, 0, 0.03462958887319, -0.01744563177221, -0.03462958887319, 0.01744563177222, 0.8372696909726, 0.8377114157822, -0.8372696909726, -0.8377114157822, 5.751958948006e-16, 0.8376136588859, 0.8374799766774, 0, -0.8376136588859, -0.8374799766774, -0, -0, -0, -0, -0.002895146700166, 0.3171895575571, 0.3238502793823, 0, 0.3171895575571, 0.3238502793823
0.7, -0.03592596565783, 0.01901552628938, 0.03592596565784, -0.01901552628937, -1.010452700331e-14, -9.337968452566e-17, 0, 323.3635404898, -21.94710703965, 323.3635404898, -21.94710703965, 53.54720621056, -17.0022021949, -53.54720621056, 17.0022021949, 4504.945754541, 2720.148149529, 4504.945754541, 2720.148149529, 6, 0, 6.236009345908e-16, -0.0006043198212057, -0, -0, -0, -0, -0, 2.350425579995e-15, 0, 0, 0, 0, 0, 2.350425580126e-15, -0.06364979166396, 0.0430030643659, 0.06364979166397, -0.0430030643659, 11.41060088004, 11.39469570282, 11.41060088004, 11.39469570282, 23.27414145821, 0.03550325894443, -0.03550325894444, -1.694494720911e-13, 1, 119.6587506429, 120, 119.6584324802, 23.27408929949, 20.36419162865, 23.27408929949, 20.36419162865, 23.27414145821, 23.27408908115, 20.36419155097, 39.89336819156, 23.27408908115, 20.36419155097, 7.015327463435e-15, 0, 0.03550258760832, -0.01831233745119, -0.03550258760832, 0.01831233745119, 0.8372634279083, 0.8377218830102, -0.8372634279083, -0.8377218830102, 6.236009345908e-16, 0.8376157941985, 0.837478818882, 0, -0.8376157941985, -0.837478818882, -0, -0, -0, -0, -0.002778093986995, 0.3171903051943, 0.3238501022566, 0, 0.3171903051943, 0.3238501022566
0.725, -0.03672807176686, 0.01976428428374, 0.03672807176687, -0.01976428428373, -1.15954935167e-14, 1.021685826593e-16, 0, 323.6640101244, -21.95744512355, 323.6640101244, -21.95744512355, 54.79153480528, -17.69172247828, -54.79153480528, 17.69172247828, 4504.910190081, 2720.21677064, 4504.910190081, 2720.21677064, 6, 0, 6.598900044758e-16, -0.004209143256172, -0, -0, -0, -0, -0, 1.680368551866e-15, 0, 0, 0, 0, 0, 1.680368556401e-15, -0.06508103276144, 0.04490724170233, 0.06508103276144, -0.04490724170233, 11.81866850814, 11.80152215887, 11.81866850814, 11.80152215887, 24.10517084225, 0.03633233593926, -0.03633233593927, -1.670809110668e-13, 1, 119.6685475476, 120, 119.6682513252, 24.10509704462, 21.19520305243, 24.10509704462, 21.19520305243, 24.10517084225, 24.10509681619, 21.19520296776, 40.72576130407, 24.10509681619, 21.19520296776, 6.761045502309e-15, 0, 0.03632755496171, -0.01911398095352, -0.03632755496171, 0.01911398095352, 0.8372574929205, 0.8377315606793, -0.8372574929205, -0.8377315606793, 6.598900044758e-16, 0.837617782729, 0.8374777338662, 0, -0.837617782729, -0.8374777338662, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.002668380947164, 0.3171904289963, 0.3238498379509, 0, 0.3171904289963, 0.3238498379509
0.75, -0.03748222362496, 0.020456020178, 0.03748222362495, -0.02045602017799, -1.759891383742e-14, -2.759292044759e-16, 0, 323.5157178671, -21.95783853134, 323.5157178671, -21.95783853134, 55.96393241998, -18.32856781877, -55.96393241999, 18.32856781877, 4505.03239501, 2720.241475837, 4505.03239501, 2720.241475837, 6, 0, 6.95392648284e-16, -0.007560980187014, -0, -0, -0, -0, -0, 1.172759513996e-15, 0, 0, 0, 0, 0, 1.172759524207e-15, -0.06642725838049, 0.04666992997434, 0.06642725838049, -0.04666992997434, 12.22676962222, 12.20838132074, 12.22676962222, 12.20838132074, 24.93626606168, 0.03711341210803, -0.03711341210803, -1.626122228882e-13, 1, 119.678346678, 120, 119.6780719492, 24.93617211488, 22.02628157454, 24.93617211488, 22.02628157454, 24.93626606168, 24.93617187674, 22.02628148312, 41.55822049906, 24.93617187674, 22.02628148312, 6.394560374691e-15, 0, 0.0371046464224, -0.01985539234271, -0.03710464642239, 0.01985539234271, 0.8372518880195, 0.8377405081775, -0.8372518880195, -0.8377405081775, 6.95392648284e-16, 0.837619630023, 0.8374767182937, 0, -0.837619630023, -0.8374767182937, -0, -0, -0, -0, -0.002565896582281, 0.3171899644552, 0.3238497378052, 0, 0.3171899644552, 0.3238497378052
0.775, -0.03818907233676, 0.0210919189395, 0.03818907233678, -0.0210919189395, -1.838524767024e-14, -3.531618530972e-16, 0, 322.9894901984, -21.94979890865, 322.9894901984, -21.94979890865, 57.06497132097, -18.91419757338, -57.06497132097, 18.91419757338, 4505.284166376, 2720.171703258, 4505.284166376, 2720.171703258, 6, 0, 7.372936400949e-16, -0.01066503357072, -0, -0, -0, -0, -0, 1.6868148741e-15, 0, 0, 0, 0, 0, 1.686814903322e-15, -0.06768955270074, 0.0482972766924, 0.06768955270075, -0.04829727669239, 12.63490269437, 12.61527318457, 12.63490269437, 12.61527318457, 25.76742700593, 0.03784689151209, -0.03784689151211, -1.571428015554e-13, 1, 119.6880997212, 120, 119.6878459377, 25.76731437117, 22.85742706019, 25.76731437117, 22.85742706019, 25.76742700593, 25.76731412372, 22.85742696233, 42.39073894172, 25.76731412372, 22.85742696233, 5.954622890132e-15, 0, 0.0378342924345, -0.02053929878111, -0.03783429243451, 0.02053929878112, 0.8372466129057, 0.8377487594869, -0.8372466129057, -0.8377487594869, 7.372936400949e-16, 0.8376213418676, 0.8374757712243, 0, -0.8376213418676, -0.8374757712243, -0, -0, -0, -0, -0.002470428132598, 0.3171890168316, 0.3238499905276, 0, 0.3171890168316, 0.3238499905276
0.8, -0.03884984667226, 0.02167308836682, 0.03884984667225, -0.02167308836683, -2.220805903716e-14, -7.297939987947e-16, 0, 322.1493622341, -21.93483296974, 322.1493622341, -21.93483296974, 58.09576309912, -19.44964023679, -58.09576309913, 19.44964023678, 4505.624818773, 2720.003493901, 4505.624818773, 2720.003493901, 6, 0, 7.759607388171e-16, -0.01352994650361, -0, -0, -0, -0, -0, 2.299987894349e-15, 0, 0, 0, 0, 0, 2.299987958476e-15, -0.06886983277011, 0.049792641394, 0.06886983277011, -0.04979264139399, 13.04306629045, 13.02219758869, 13.04306629045, 13.02219758869, 26.59865328754, 0.03853368160359, -0.03853368160359, -1.50029671148e-13, 1, 119.6977662911, 120, 119.6975325639, 26.59852337725, 23.68863907471, 26.59852337725, 23.68863907471, 26.59865328754, 26.59852312095, 23.68863897073, 43.22331058809, 26.59852312095, 23.68863897073, 5.433594251862e-15, 0, 0.03851741960561, -0.02116723595542, -0.0385174196056, 0.02116723595543, 0.837241663339, 0.8377563339735, -0.837241663339, -0.8377563339735, 7.759607388171e-16, 0.8376229247904, 0.8374748929942, 0, -0.8376229247904, -0.8374748929942, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.002381654913168, 0.3171877379549, 0.3238506109392, 0, 0.3171877379549, 0.3238506109392
0.825, -0.03946634820934, 0.02220160605092, 0.03946634820933, -0.02220160605092, -1.967855286783e-14, -2.179930016117e-16, 0, 321.0521354042, -21.91425321124, 321.0521354042, -21.91425321124, 59.05821451686, -19.93665716713, -59.05821451686, 19.93665716713, 4506.012479822, 2719.765993826, 4506.012479822, 2719.765993826, 6, 0, 7.980351525935e-16, -0.01616845537423, -0, -0, -0, -0, -0, 1.46215277212e-15, 0, 0, 0, 0, 0, 1.462152830338e-15, -0.06997098134277, 0.05115960694128, 0.06997098134277, -0.05115960694128, 13.45125907429, 13.4291542445, 13.45125907429, 13.4291542445, 27.42994429985, 0.039175272201, -0.039175272201, -1.413947947581e-13, 1, 119.7073130935, 120, 119.7070982413, 27.42979845371, 24.51991694152, 27.42979845371, 24.51991694152, 27.42994429985, 27.42979818899, 24.51991683179, 44.0559301667, 27.42979818899, 24.51991683179, 4.891066212563e-15, 0, 0.03915552844927, -0.02174082190047, -0.03915552844926, 0.02174082190048, 0.8372370305934, 0.8377632517269, -0.8372370305934, -0.8377632517269, 7.980351525935e-16, 0.8376243861997, 0.8374740835141, 0, -0.8376243861997, -0.8374740835141, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.002299180584888, 0.3171862840736, 0.3238514903263, 0, 0.3171862840736, 0.3238514903263
0.85, -0.04004078883308, 0.02268048345367, 0.04004078883308, -0.02268048345367, -1.104504762475e-14, -2.056323112905e-16, 0, 319.7471539268, -21.88910710528, 319.7471539268, -21.88910710528, 59.95505335292, -20.37790260672, -59.95505335292, 20.37790260672, 4506.415231856, 2719.492760871, 4506.415231856, 2719.492760871, 6, 0, 8.256547257917e-16, -0.01859540513864, -0, -0, -0, -0, -0, 1.071781745595e-15, 0, 0, 0, 0, 0, 1.071781802042e-15, -0.07099669472373, 0.05240354130724, 0.07099669472373, -0.05240354130724, 13.85947980108, 13.83614275919, 13.85947980108, 13.83614275919, 28.26129924555, 0.03977364896088, -0.03977364896089, -1.360498609782e-13, 1, 119.7167130686, 120, 119.7165158269, 28.2611387177, 25.35125978421, 28.2611387177, 25.35125978421, 28.26129924555, 28.26113844502, 25.35125966912, 44.8885931104, 28.26113844502, 25.35125966912, 4.512393622582e-15, 0, 0.03975060899709, -0.02226241302446, -0.03975060899709, 0.02226241302447, 0.8372327021257, 0.8377695415677, -0.8372327021257, -0.8377695415677, 8.256547257917e-16, 0.8376257341586, 0.8374733413652, 0, -0.8376257341586, -0.8374733413652, -5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.002222586433257, 0.3171847742834, 0.3238525034975, 0, 0.3171847742834, 0.3238525034975
0.875, -0.04057554704317, 0.02311304911655, 0.04057554704316, -0.02311304911655, -3.983074149283e-15, -4.698048619258e-16, 0, 318.2763882856, -21.86022243008, 318.2763882856, -21.86022243007, 60.78961468141, -20.77642761284, -60.78961468141, 20.77642761284, 4506.816668817, 2719.202767979, 4506.816668817, 2719.202767979, 6, 0, 8.628588692554e-16, -0.02082521784536, -0, -0, -0, -0, -0, 1.481072595096e-15, 0, 0, 0, 0, 0, 1.481072692928e-15, -0.07195112675927, 0.05353135110175, 0.07195112675927, -0.05353135110175, 14.26772730476, 14.24316265255, 14.26772730476, 14.24316265255, 29.09271715463, 0.04033108689011, -0.04033108689011, -1.353705588031e-13, 1, 119.7259445246, 120, 119.7257637331, 29.09254311536, 26.18266655847, 29.09254311536, 26.18266655847, 29.09271715463, 29.09254283516, 26.1826664384, 45.7212954509, 29.09254283516, 26.1826664384, 4.351441342045e-15, 0, 0.04030493756909, -0.02273499776725, -0.04030493756908, 0.02273499776726, 0.8372286631071, 0.8377752398726, -0.8372286631071, -0.8377752398726, 8.628588692554e-16, 0.837626976913, 0.8374726639499, 0, -0.837626976913, -0.8374726639498, -0, -0, -0, -0, -0.00215147917046, 0.3171832697943, 0.3238535796669, 0, 0.3171832697943, 0.3238535796669
0.9, -0.04107294533571, 0.02350239521738, 0.04107294533571, -0.02350239521738, -3.623028859712e-15, -6.921972524486e-16, 0, 316.6749678071, -21.82829561885, 316.6749678071, -21.82829561885, 61.5654903405, -21.13513674402, -61.56549034051, 21.13513674402, 4507.214293118, 2718.898823257, 4507.214293118, 2718.898823257, 6, 0, 9.015900817582e-16, -0.02287045823751, -0, -0, -0, -0, -0, 2.145324820972e-15, 0, 0, 0, 0, 0, 2.145324991882e-15, -0.07283848868087, 0.05455037345598, 0.07283848868087, -0.05455037345597, 14.67600048478, 14.65021337127, 14.67600048478, 14.65021337127, 29.9241969061, 0.04084991608731, -0.04084991608731, -1.368738122043e-13, 1, 119.7349902998, 120, 119.7348249681, 29.92401045199, 27.01413608043, 29.92401045199, 27.01413608043, 29.9241969061, 29.92401016471, 27.01413595578, 46.55403370723, 29.92401016471, 27.01413595578, 4.299277569741e-15, 0, 0.04082084477126, -0.0231617302099, -0.04082084477125, 0.0231617302099, 0.8372248981353, 0.8377803850016, -0.8372248981353, -0.8377803850016, 9.015900817582e-16, 0.8376281223914, 0.8374720481689, 0, -0.8376281223914, -0.8374720481689, -0, -0, -0, -0, -0.002085515251412, 0.3171817799159, 0.3238547083559, 0, 0.3171817799159, 0.3238547083559
