Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
34.05, -0.1165764131995, 0, 6, 0.9256511503522, -1.381189676733, -1.381369980225, -0.4301275607042, 0.3370633316225, -2.373071322886, -2.766688123019, 504.459649964, 505.6318305531, 505.2692724238, 506.3608023058, -7.835648099756, 100.0159260059, 100, 100.0198131627, 912.2896904647, 929.1916883008, 911.6905428666, 911.9669431744, 909.8712491902, 912.6150585301, 910.5218383886, 911.6905428666, 25.97479501532, 25.81280444064, 25.75380721786, 25.46659515958, 26.18548733212, -271.4345830577, -263.1899580883, -270.0890047744, -270.7600653838, -271.7788042317, -272.0903922225, -273.1133414109, -270.0890047744, 37.56258977872, 37.16892715848, 37.48031939599, 37.4999500865, 37.51282687216, 37.53130986259
34.075, -0.1191593324896, 0, 6, 0.9311587304698, -1.405088400014, -1.405274014007, -0.4521890141196, 0.3165819886635, -2.395486778895, -2.788981818168, 504.8309613603, 506.0035533833, 505.6396396135, 506.7317443337, -7.873601496178, 100.0155313951, 100, 100.0194974542, 912.9135484582, 929.8248876507, 912.3245851884, 912.5915406917, 910.4946876961, 913.238139742, 911.1437634923, 912.3245851884, 25.90956477974, 25.74638114775, 25.6888505616, 25.39989342656, 26.12112757675, -271.1293899327, -262.9038579108, -269.8066838281, -270.4543773536, -271.470735728, -271.7854303651, -272.8059942494, -269.8066838281, 37.55661736778, 37.16284716376, 37.4740765931, 37.49378607545, 37.50694718573, 37.52578357082
34.1, -0.1215351660881, 0, 6, 0.9363970437296, -1.424467276179, -1.424657574576, -0.4697135481318, 0.3002503104779, -2.413384411709, -2.8070470002, 505.2022758017, 506.375277691, 506.0100006296, 507.1026768981, -7.902053587102, 100.0151274064, 100, 100.0191688728, 913.5377191167, 930.4584791465, 912.9586497302, 913.2164687901, 911.118448011, 913.8615361621, 911.7659944258, 912.9586497302, 25.84370693031, 25.67970566806, 25.62323444231, 25.33296584831, 26.05609976925, -270.8248392012, -262.6186231859, -269.5243529879, -270.1493515059, -271.1633038743, -271.4811386107, -272.4992917933, -269.5243529879, 37.55058117114, 37.15670816106, 37.46782864071, 37.4876082659, 37.50095474554, 37.52013261665
34.125, -0.1237590128044, 0, 6, 0.9413833133936, -1.43934889628, -1.43954323711, -0.4827329407324, 0.2880350986963, -2.426927721622, -2.82090532454, 505.5735925571, 506.7470029946, 506.3803562687, 507.4736012037, -7.921213784918, 100.0147139823, 100, 100.0188258414, 914.1622071668, 931.0924522774, 913.5927360968, 913.8417309443, 911.7425354897, 914.4852536566, 912.3885389222, 913.5927360968, 25.77732291497, 25.61290244882, 25.55706259294, 25.26596046103, 25.99050526201, -270.5209425417, -262.3342356703, -269.2420124297, -269.8449999726, -270.8565244636, -271.1775278637, -272.1932487305, -269.2420124297, 37.54448457553, 37.15051316198, 37.46157808182, 37.48141979462, 37.4948541696, 37.51436103575
34.15, -0.1259015053428, 0, 6, 0.9460296353428, -1.449951249599, -1.450148960084, -0.491337078191, 0.2797541087625, -2.437271706809, -2.830765926241, 505.9449110828, 507.1187289725, 506.7507074302, 507.8445180939, -7.931174294099, 100.0142693081, 100, 100.0184269128, 914.7870183274, 931.7268016388, 914.2268444083, 914.4673311226, 912.3669552909, 915.1092977451, 913.0114035365, 914.2268444083, 25.71047707031, 25.54619127849, 25.49038824284, 25.1990822653, 25.92439579888, -270.2177124752, -262.0506876772, -268.9596621002, -269.5413348775, -270.5504119148, -270.8746074648, -271.8878787545, -268.9596621002, 37.53833241172, 37.14426878764, 37.45533351441, 37.47522205928, 37.48868602946, 37.50847375804
34.175, -0.1277141292222, 0, 6, 0.9498478990436, -1.457079613635, -1.457279903764, -0.496089518825, 0.2747897648494, -2.445530466675, -2.837404905138, 506.3162314055, 507.4904556467, 507.1210546472, 508.2154281255, -7.931891361101, 100.0137960321, 100, 100.0179657674, 915.4121622849, 932.3615276842, 914.8609772197, 915.0932745309, 912.9917129405, 915.7336735383, 913.6345939435, 914.8609772197, 25.64319402831, 25.47939950158, 25.42320014245, 25.13192812211, 25.85775093007, -269.9151638791, -261.7679837944, -268.6773008615, -269.2383685021, -270.24497959, -270.5723870478, -271.5831948007, -268.6773008615, 37.53213573333, 37.13799607998, 37.44911109969, 37.46901006497, 37.48251588065, 37.50247939612
34.2, -0.1292155866584, 0, 6, 0.9521934075118, -1.461631061924, -1.46183297157, -0.4980446484987, 0.2725574004031, -2.452094437333, -2.841584241013, 506.6875533558, 507.8621828903, 507.4913983225, 508.5863323513, -7.923469272167, 100.0133032311, 100, 100.0174600992, 916.0376488055, 932.9966245102, 915.4951380468, 915.719564526, 913.616813315, 916.3583857377, 914.2581158678, 915.4951380468, 25.57553673239, 25.41251611678, 25.35550491754, 25.06452402389, 25.79056416997, -269.6133092259, -261.4861152345, -268.3949271482, -268.9361108763, -269.9402399753, -270.2708766514, -271.2792085774, -268.3949271482, 37.52590856644, 37.13172224188, 37.44291906344, 37.46277937244, 37.47636242984, 37.49638607862
34.225, -0.1305531545714, 0, 6, 0.9526760265021, -1.464135466894, -1.464337927752, -0.498104686932, 0.2729257538337, -2.456919590785, -2.843854134118, 507.058876287, 508.2339101228, 507.8617389225, 508.9572317159, -7.906216060196, 100.0127881543, 100, 100.016908983, 916.6634838416, 933.6320775134, 916.1293286856, 916.3462021066, 914.2422600592, 916.9834380432, 914.8819753065, 916.1293286856, 25.50762104934, 25.34544681853, 25.28733253385, 24.99688730436, 25.7230111655, -269.3121570497, -261.2050547814, -268.1125401606, -268.6345694798, -269.6362048056, -269.9700840794, -270.9759302331, -268.1125401606, 37.51966333741, 37.12546767211, 37.43675798484, 37.45653576161, 37.4702226646, 37.49021134784
34.25, -0.1316085662975, 0, 6, 0.9515464039554, -1.465247842482, -1.46544997696, -0.497123001683, 0.2752378403681, -2.460224698834, -2.845800422691, 507.4301988618, 508.6056361662, 508.2320771935, 509.3281261804, -7.880580555112, 100.0122616117, 100, 100.0163342994, 917.28966893, 934.2678661842, 916.7635468992, 916.9731862719, 914.8680556384, 917.6088334857, 915.5061788585, 916.7635468992, 25.4395994155, 25.27838271807, 25.21875513579, 24.9292884441, 25.65559520648, -269.0117168224, -260.9247624357, -267.8301408947, -268.3337508722, -269.3328861256, -269.6700148169, -270.6733685897, -267.8301408947, 37.51341490714, 37.11924227061, 37.4306219672, 37.45029886853, 37.46409526837, 37.48401159014
34.275, -0.1322541584572, 0, 6, 0.9495958800286, -1.465846687033, -1.466048075886, -0.496013208004, 0.2781963049472, -2.46261554229, -2.848454897332, 507.8015194378, 508.977359696, 508.6024139205, 509.6990168246, -7.847040304306, 100.0117345788, 100, 100.0157637614, 917.9162022502, 934.9039690566, 917.3977872131, 917.600514987, 915.4942010038, 918.2345741741, 916.1307317522, 917.3977872131, 25.37162678033, 25.21151005003, 25.14997576795, 24.86195340664, 25.58852819426, -268.7119991873, -260.645195481, -267.5477317882, -268.0336604552, -269.0302952686, -269.3706724033, -270.3715323114, -267.5477317882, 37.50718104762, 37.1130479542, 37.4245015947, 37.44408849408, 37.45798210197, 37.47783213487
34.3, -0.1325222094103, 0, 6, 0.9475921305923, -1.466495719299, -1.46669634788, -0.4952667140239, 0.2807813415122, -2.464546377041, -2.851738836315, 508.1728366597, 509.3490797379, 508.9727497807, 510.069905408, -7.805983009579, 100.0112123487, 100, 100.015208475, 918.5430805459, 935.5403687638, 918.0320442693, 918.2281860394, 916.1206957086, 918.8606610657, 916.7556368659, 918.0320442693, 25.30382491866, 25.14498139903, 25.08126634237, 24.79505538434, 25.52173152382, -268.4130112502, -260.3663192101, -267.2653152269, -267.7343014965, -268.7284404421, -269.0720585599, -270.0704281821, -267.2653152269, 37.50097599029, 37.10688352522, 37.41839337163, 37.43791482514, 37.45188275217, 37.4716891054
34.325, -0.1325237657114, 0, 6, 0.9459547802286, -1.46725445875, -1.467454498004, -0.494861901866, 0.282603752953, -2.466092110428, -2.854969246119, 508.5441497268, 509.7207958268, 509.3430852944, 510.4407935189, -7.757663145695, 100.0106957878, 100, 100.014667836, 919.1703007037, 936.1770538056, 918.6663147448, 918.856197444, 916.747538472, 919.4870940948, 917.380895044, 918.6663147448, 25.23627084174, 25.07890214714, 25.01287089448, 24.7287112529, 25.45505332345, -268.1147549618, -260.0881108877, -266.9828926903, -267.4356751111, -268.4273260348, -268.7741735254, -269.7700600788, -266.9828926903, 37.4948068913, 37.10074766408, 37.41229969347, 37.43177805257, 37.44579483471, 37.46557780849
34.35, -0.1323624788778, 0, 6, 0.9447315659857, -1.467858476804, -1.468058081165, -0.4945238313943, 0.2837802188651, -2.467075804392, -2.857436528587, 508.9154583226, 510.0925079172, 509.7134208622, 510.8116822058, -7.702228111442, 100.0101842107, 100, 100.014137141, 919.7978605698, 936.8140173426, 919.30059751, 919.4845474521, 917.3747277386, 920.1138725095, 918.0065059002, 919.30059751, 25.16900642174, 25.01333210715, 24.94495126733, 24.66298353277, 25.38840110608, -267.8172285246, -259.8105574241, -266.7004646814, -267.1377808933, -268.1269534723, -268.4770164984, -269.4704293223, -266.7004646814, 37.48867395758, 37.09463956782, 37.40622378428, 37.42567167988, 37.4397163542, 37.45948489219
34.375, -0.1320982583683, 0, 6, 0.943744447698, -1.468004998914, -1.468204206218, -0.4939915398254, 0.2846374099717, -2.467298772604, -2.85876956157, 509.2867623933, 510.4642161579, 510.0837568396, 511.1825720015, -7.639779487291, 100.009677857, 100, 100.0136131982, 920.425758944, 937.4512545366, 919.9348927788, 920.1132343507, 918.0022619825, 920.7409951841, 918.6324685994, 919.9348927788, 25.10205780386, 24.94830951108, 24.87758085855, 24.59790437187, 25.32178503896, -267.5204286678, -259.533649854, -266.418031105, -266.8406175786, -267.8273225676, -268.1805859676, -269.1715355912, -266.418031105, 37.4825726693, 37.08855826604, 37.40016663323, 37.41958675449, 37.43364656678, 37.4533981983
34.4, -0.1317505189891, 0, 6, 0.9427671877843, -1.467540162903, -1.467738894836, -0.493146528395, 0.2854720322357, -2.466696128224, -2.859003121638, 509.6580619329, 510.8359206723, 510.4540935991, 511.5534631399, -7.570430632089, 100.0091788663, 100, 100.0130965481, 921.0539950327, 938.0887600969, 920.5692010611, 920.7422562106, 918.6301397339, 921.3684607874, 919.2587823189, 920.5692010611, 25.03545288356, 24.88386983948, 24.81076911021, 24.53349560632, 25.25529902676, -267.2243522368, -259.2573781245, -266.1355917342, -266.5441834178, -267.5284325723, -267.8848798249, -268.8733777634, -266.1355917342, 37.4764965459, 37.0825018274, 37.39412671923, 37.413515492, 37.42758568824, 37.44731146046
34.425, -0.1313133286235, 0, 6, 0.9416472777294, -1.466493607879, -1.466691726445, -0.4920043640679, 0.2864442508825, -2.465364332015, -2.858438347468, 510.0293568437, 511.2076214283, 510.8244315764, 511.9243557883, -7.49433971216, 100.0086909138, 100, 100.0125909159, 921.6825677879, 938.7265269016, 921.2035224389, 921.3716106801, 919.2583594364, 921.9962678319, 919.8854463675, 921.2035224389, 24.96923098808, 24.82007491975, 24.74449727649, 24.4698012944, 25.18907657314, -266.9289966572, -258.9817280928, -265.8531465322, -266.2484762537, -267.2302826645, -267.5898953171, -268.5759544046, -265.8531465322, 37.47043937631, 37.07646712999, 37.38810121402, 37.40745328848, 37.42153427185, 37.44122434512
34.45, -0.130773253284, 0, 6, 0.9403472839938, -1.465011803206, -1.46520917534, -0.4906411951477, 0.2875798299518, -2.463504150228, -2.857446611204, 510.4006468983, 511.5793182113, 511.1947712717, 512.2952501957, -7.411717063297, 100.0082181557, 100, 100.0121012685, 922.3114754589, 939.3645457167, 921.8378563201, 922.0012949057, 919.8869192683, 922.6244146307, 920.5124600897, 921.8378563201, 24.90344477987, 24.75700173958, 24.67875005731, 24.40687918254, 25.12325118399, -266.6343595908, -258.7066808462, -265.5706957629, -265.9534934125, -266.9328719762, -267.2956289608, -268.2792638932, -265.5706957629, 37.46439644524, 37.07045024035, 37.38208747207, 37.40139892753, 37.41549277886, 37.43514007063
34.475, -0.1301185060659, 0, 6, 0.9389228501129, -1.463266184239, -1.463462724235, -0.4891302082037, 0.2888240886979, -2.461338512433, -2.856325343298, 510.771931764, 511.9510106717, 511.5651132352, 512.6661467342, -7.322813962066, 100.007764195, 100, 100.0116320425, 922.9407154807, 940.0028056925, 922.4722015704, 922.6313055435, 920.515817024, 923.2528992472, 921.1398226976, 922.4722015704, 24.83815674619, 24.69473401439, 24.61353426161, 24.34479515697, 25.05793473542, -266.3404383295, -258.4322137097, -265.2882399312, -265.6592315686, -266.6361993772, -267.0020764981, -267.9833043114, -265.2882399312, 37.45836482028, 37.06444712974, 37.37608361666, 37.39535351592, 37.40946154268, 37.42906275691
34.5, -0.129342733612, 0, 6, 0.9374725359232, -1.461388857741, -1.461584539479, -0.4875094192252, 0.2900955806734, -2.45904955382, -2.855242758658, 511.1432110551, 512.3226983924, 511.9354580418, 513.0370458687, -7.227904513879, 100.0073314943, 100, 100.0111859856, 923.5702846233, 940.6412951359, 923.1065568161, 923.2616388405, 921.1450500707, 923.8817194604, 921.7675331265, 923.1065568161, 24.77343380169, 24.63335228065, 24.54888561113, 24.28361552295, 24.99321341159, -266.0472293161, -258.1583018847, -265.0057796489, -265.3656866572, -266.3402632221, -266.7092329248, -267.6880732537, -265.0057796489, 37.45234305239, 37.05845437817, 37.37008863751, 37.3893188201, 37.40344081649, 37.42299569636
34.525, -0.1284436659276, 0, 6, 0.936089599442, -1.459452146834, -1.459646992929, -0.4857783925848, 0.2913239732857, -2.456753551371, -2.854254758439, 511.5144843849, 512.6943809482, 512.3058062676, 513.4079480993, -7.127269982338, 100.0069212435, 100, 100.0107638848, 924.2001792478, 941.2800021668, 923.7409207329, 923.8922907308, 921.7746153837, 924.5108727528, 922.3955899559, 923.7409207329, 24.70934271724, 24.57292794657, 24.48486172753, 24.22340160626, 24.92915412923, -265.754727942, -257.8849198726, -264.7233155055, -265.0728538552, -266.0450611599, -266.4170925525, -267.3935676658, -264.7233155055, 37.44633066139, 37.05246963165, 37.36410232716, 37.38329621926, 37.39743091734, 37.41694075962
34.55, -0.1274207625413, 0, 6, 0.9348328595533, -1.457480698671, -1.457674759272, -0.4839188644323, 0.2924633168644, -2.454506610153, -2.853354441356, 511.8857513949, 513.0660579439, 512.6761584743, 513.7788539152, -7.021189955416, 100.0065336263, 100, 100.0103651356, 924.8303955278, 941.9189150799, 924.3752922209, 924.5232569001, 922.4045096053, 925.1403563132, 923.0239913892, 924.3752922209, 24.64594759018, 24.51352206097, 24.42153093787, 24.16420852523, 24.86581383716, -265.4629285739, -257.6120422802, -264.4408479909, -264.7807276009, -265.7505900435, -266.1256490664, -267.099783755, -264.4408479909, 37.44032767794, 37.04649173541, 37.35812492028, 37.3772862791, 37.39143231779, 37.41089860851
34.575, -0.1262731526387, 0, 6, 0.9337195035539, -1.455477561026, -1.455670893418, -0.4819192265581, 0.2934868039225, -2.452325720757, -2.852521571905, 512.2570117607, 513.4377290247, 513.0465152066, 514.1497637732, -6.909940648975, 100.0061682532, 100, 100.0099885158, 925.4609295616, 942.558022406, 925.0096704465, 925.154532802, 923.0347290897, 925.7701670453, 923.6527352708, 925.0096704465, 24.5833093824, 24.45519173841, 24.35896323278, 24.10609130468, 24.80324701047, -265.1718246924, -257.3396439783, -264.1583774763, -264.4893016221, -265.4568459223, -265.8348955484, -266.8067169638, -264.1583774763, 37.43433434079, 37.04052058107, 37.35215672029, 37.37128875805, 37.38544562245, 37.40486925038
34.6, -0.1249999782352, 0, 6, 0.9327337120425, -1.453447027811, -1.453639682881, -0.4797903565605, 0.2943756597586, -2.450213067333, -2.851752764593, 512.6282651838, 513.8093938669, 513.4168769921, 514.5206781003, -6.793798228222, 100.0058245509, 100, 100.0096328304, 926.09177737, 943.197312767, 925.64405479, 925.7861136459, 923.6652699216, 926.4003015666, 924.2818191169, 925.64405479, 24.52148687703, 24.39798838506, 24.29722529013, 24.04910159836, 24.74150972805, -264.8814090289, -257.0676998028, -263.8759042376, -264.198568948, -265.163824075, -265.5448244594, -266.5143619836, -263.8759042376, 37.42835094218, 37.0345567815, 37.34619787355, 37.36530288653, 37.37947155155, 37.39885254935
34.625, -0.1236011718819, 0, 6, 0.9318419603983, -1.451405938824, -1.451597955504, -0.4775676315557, 0.2951104616543, -2.448171130842, -2.851069379999, 512.9995113771, 514.1810521614, 513.787244347, 514.8915973085, -6.673043650114, 100.0055019996, 100, 100.0092972702, 926.7229348217, 943.8367746714, 926.2784447536, 926.4179943676, 924.296127913, 927.0307562058, 924.9112401406, 926.2784447536, 24.46053805353, 24.34195935598, 24.23637928304, 23.99328844847, 24.68066069957, -264.5916736443, -256.7961841153, -263.5934284963, -263.9085219066, -264.8715190508, -265.2554276042, -266.2227127803, -263.5934284963, 37.42237777272, 37.02860130805, 37.34024830459, 37.3593277173, 37.37351080193, 37.39284851818
34.65, -0.122077685157, 0, 6, 0.9310076665402, -1.449383349228, -1.449574754974, -0.4753024221851, 0.2956679942902, -2.44620781592, -2.850509918453, 513.3707500506, 514.5527035987, 514.1576177815, 515.2625218107, -6.547966230193, 100.0052002059, 100, 100.0089814612, 927.3543975375, 944.4763963668, 926.9128398747, 927.0501696052, 924.9272985902, 927.6615270012, 925.5409952658, 926.9128398747, 24.40052109849, 24.28715120506, 24.17648403893, 23.93870088473, 24.62076047742, -264.3026099491, -256.525070479, -263.3109504586, -263.61915212, -264.5799246976, -264.966696098, -265.9317626175, -263.3109504586, 37.41641510683, 37.02265517978, 37.33430775318, 37.35336239805, 37.36756391901, 37.3868573836
34.675, -0.1204307217201, 0, 6, 0.9302009506248, -1.447413784971, -1.447604599358, -0.4730495344993, 0.2960223896016, -2.444335120802, -2.850117178642, 513.7419809038, 514.9243478612, 514.5279978061, 515.6334520295, -6.418865098835, 100.0049188639, 100, 100.0086853245, 927.9861608145, 945.1161657803, 927.5472396686, 927.6826336867, 925.5587771809, 928.2926097022, 926.1710811307, 927.5472396686, 24.34149482663, 24.23361535303, 24.11759702402, 23.88539310887, 24.56187017469, -264.0142086854, -256.2543315251, -263.0284703402, -263.3304505021, -264.289034175, -264.6786203448, -265.6415040711, -263.0284703402, 37.41046319269, 37.01671925485, 37.32837585208, 37.34740629845, 37.36163124497, 37.38087951124
34.7, -0.1186633380857, 0, 6, 0.9294025981173, -1.445530226682, -1.445720465648, -0.4708591500767, 0.2961476308569, -2.442567564674, -2.849928355303, 514.1132036281, 515.2959846219, 514.8983849254, 516.0043883998, -6.286048530251, 100.0046576456, 100, 100.0084088463, 928.6182195917, 945.7560705469, 928.1816436071, 928.3153806441, 926.1905586099, 928.9239997641, 926.8014940839, 928.1816436071, 24.28351849969, 24.18139627124, 24.05977587321, 23.8334117508, 24.50405036797, -263.7264599093, -255.983939014, -262.7459883764, -263.0424072618, -263.9988399558, -264.3911900399, -265.3519290344, -262.7459883764, 37.40452223345, 37.01079413038, 37.3224521923, 37.34145900079, 37.35571293283, 37.3749152919
34.725, -0.1167783529885, 0, 6, 0.9286035631878, -1.443759989043, -1.443949668335, -0.4687706388711, 0.2960198440762, -2.440918906622, -2.849970804525, 514.4844179087, 515.6676135493, 515.2687796389, 516.3753313639, -6.149830818342, 100.0044161038, 100, 100.0081518845, 929.2505684591, 946.3960981378, 928.8160511232, 928.9484042333, 926.8226375061, 929.5556923598, 927.432230176, 928.8160511232, 24.22665097769, 24.13054116604, 24.00307863987, 23.78280562698, 24.44736015069, -263.4393529955, -255.7138641202, -262.4635048195, -262.7550119288, -263.7093338189, -264.1043941946, -265.0630287207, -262.4635048195, 37.39859236231, 37.004880127, 37.31653636566, 37.33552021496, 37.34980899123, 37.36896505276
34.75, -0.1147782824895, 0, 6, 0.9278021533106, -1.4421238998, -1.442313037133, -0.4668127617486, 0.2956186784912, -2.439400196842, -2.850262613599, 514.8556234348, 516.0392343141, 515.6391824319, 516.7462813646, -6.010529001406, 100.0041936169, 100, 100.0079140568, 929.8832016884, 947.0362359911, 929.4504616305, 929.5816979681, 927.4550082167, 930.1876823825, 928.063285152, 929.4504616305, 24.17094983535, 24.08109139517, 23.94756317677, 23.73361606492, 24.39185662448, -263.1528766585, -255.4440777323, -262.1810199307, -262.4682533777, -263.4205068443, -263.8182211736, -264.7747936649, -262.1810199307, 37.39267362138, 36.99897732439, 37.31062798247, 37.32958968571, 37.34391933799, 37.36302901327
34.775, -0.1126664894119, 0, 6, 0.9270007599526, -1.440637467716, -1.440826083724, -0.4650056398522, 0.2949279037326, -2.438022592522, -2.850815482203, 515.2268199018, 516.4108465942, 516.0095937723, 517.1172388414, -5.868460513266, 100.0039893823, 100, 100.0076947164, 930.5161132692, 947.6764716039, 930.0848745435, 930.2152551382, 928.0876648217, 930.8199644584, 928.6946544506, 930.0848745435, 24.11647074462, 24.03308922089, 23.89328619022, 23.68588484062, 24.33759479169, -262.8670189752, -255.1745506696, -261.8985339708, -262.1821198519, -263.1323494111, -263.5326587226, -264.4872137265, -261.8985339708, 37.38676595299, 36.99308561899, 37.3047266777, 37.3236671331, 37.33804383803, 37.35710728092
34.8, -0.1104482596045, 0, 6, 0.9262032980991, -1.439313032543, -1.439501150961, -0.4633631590021, 0.2939351019204, -2.436800960655, -2.851638119572, 515.5980070189, 516.7824500801, 516.3800141065, 517.4882042275, -5.723940526281, 100.0038023916, 100, 100.0074929346, 931.1492969451, 948.3167926345, 930.719289294, 930.8490688391, 928.7206011524, 931.4525329528, 929.3263332023, 930.719289294, 24.06326676266, 23.98657071319, 23.84030194292, 23.63964852255, 24.28462720859, -262.581767424, -254.905253927, -261.6160471927, -261.8965989926, -262.8448512011, -263.2476940103, -264.2002780994, -261.6160471927, 37.38086920653, 36.98720478298, 37.29883211238, 37.31775223435, 37.33218233966, 37.35119987305
34.825, -0.1081277678156, 0, 6, 0.9254136949738, -1.438161891668, -1.438349539179, -0.461896040551, 0.2926309496047, -2.435747740066, -2.852738777237, 515.9691845139, 517.1540444803, 516.7504438521, 517.8591779478, -5.577278538184, 100.0036314943, 100, 100.0073075883, 931.7827462495, 948.957187035, 931.353705341, 931.4831320031, 929.3538108122, 932.085381982, 929.9583162283, 931.353705341, 24.01138745584, 23.94156813207, 23.78866089737, 23.59493820394, 24.23300328124, -262.2971089377, -254.6361589899, -261.3335598372, -261.611677881, -262.5580012068, -262.9633136804, -263.9139753275, -261.3335598372, 37.37498315865, 36.98133451534, 37.29294397018, 37.31184463184, 37.32633468512, 37.34530675207
34.85, -0.1057099226272, 0, 6, 0.9246353082325, -1.437194877819, -1.437382083746, -0.4606134002838, 0.2910090717239, -2.434875702123, -2.854125565742, 516.3403521353, 517.525629525, 517.120883394, 518.2301604216, -5.428777007053, 100.0034754352, 100, 100.0071374182, 932.4164545237, 949.5976430983, 931.9881221746, 932.1174374162, 929.9872871923, 932.7185054241, 930.5905980461, 931.9881221746, 23.96087858871, 23.89810940794, 23.73840913958, 23.55178034949, 24.18276890429, -262.0130299344, -254.3672379623, -261.0510721316, -261.3273430668, -262.2717877471, -262.6795038858, -263.628293324, -261.0510721316, 37.36910753998, 36.97547448053, 37.28706196369, 37.30594396529, 37.32050070298, 37.33942784583
34.875, -0.1032009474943, 0, 6, 0.9238708726448, -1.436422190372, -1.436608986326, -0.4595235670345, 0.2890658248854, -2.434197451812, -2.855805816233, 516.7115096556, 517.8972049675, 517.4913330783, 518.6011520674, -5.278730129877, 100.0033328843, 100, 100.0069810738, 933.0504149326, 950.2381495006, 932.6225393168, 932.7519777398, 930.6210234867, 933.3518969276, 931.2231728783, 932.6225393168, 23.91178186117, 23.85621187154, 23.68958810543, 23.5101905287, 24.13396604571, -261.7295163499, -254.098463682, -260.7685842884, -261.0435805981, -261.9861984891, -262.3962503258, -263.3432193957, -260.7685842884, 37.36324206217, 36.96962433648, 37.28118583903, 37.30004990119, 37.314680207, 37.33356305905
34.9, -0.1006075456486, 0, 6, 0.923122617456, -1.435852980875, -1.436039400409, -0.4586336319659, 0.2868000222021, -2.433724167616, -2.857785145167, 517.0826568708, 518.2687705877, 517.8617932125, 518.9721533084, -5.127422300811, 100.00320246, 100, 100.0068371487, 933.6846204813, 950.8786953549, 933.2569563216, 933.3867455296, 931.2550127096, 933.985549929, 931.8560346617, 933.2569563216, 23.86413457415, 23.81588738257, 23.64223441221, 23.47017883551, 24.08663224829, -261.4465536754, -253.8298098655, -260.4860965065, -260.7603760617, -261.7012204741, -262.1135382878, -263.0587402727, -260.4860965065, 37.35738644007, 36.9637837544, 37.27531537816, 37.294162148, 37.30887299414, 37.32771227868
34.925, -0.09793681970906, 0, 6, 0.9223923603597, -1.435494953448, -1.435681031695, -0.4579495280628, 0.2842126745241, -2.433465107795, -2.860066578638, 517.4537936015, 518.6403261939, 518.2322640643, 519.3431645792, -4.975126811039, 100.0030827522, 100, 100.006704208, 934.3190640324, 951.5192702562, 933.8913727741, 934.021733254, 931.8892477134, 934.6194576705, 932.4891770602, 933.8913727741, 23.81796937665, 23.77714519417, 23.59637981407, 23.43175288053, 24.04080023672, -261.1641269981, -253.5612512298, -260.2036089706, -260.4777146243, -261.4168401486, -261.8313526892, -262.7748421413, -260.2036089706, 37.35154040603, 36.9579524311, 37.26945039811, 37.28828045882, 37.30307884327, 37.32187537351
34.95, -0.09519614378479, 0, 6, 0.9216815178005, -1.435354100072, -1.435539873358, -0.4574758822215, 0.2813067658792, -2.433427133795, -2.862649933748, 517.8249196927, 519.011871625, 518.6027458616, 519.7141863329, -4.822105048932, 100.002972344, 100, 100.006580813, 934.9537383244, 952.1598643053, 934.5257882911, 934.6569333144, 932.5237212079, 935.2536132173, 933.1225934803, 934.5257882911, 23.77331416391, 23.73999189641, 23.55205126838, 23.39491781189, 23.99649773022, -260.882221041, -253.2927635698, -259.9211218511, -260.1955810736, -261.1330434022, -261.5496781194, -262.4915106821, -259.9211218511, 37.3457037162, 36.95213009503, 37.26359074832, 37.2824046263, 37.29729751429, 37.31605219042
34.975, -0.09239300544904, 0, 6, 0.9209910611572, -1.435434605506, -1.435620110939, -0.4572159274832, 0.2780870326424, -2.433614503624, -2.865531503875, 518.1960350139, 519.3834067506, 518.973238793, 520.0852190485, -4.668606431019, 100.0028698409, 100, 100.0064655509, 935.5886359887, 952.8004681039, 935.1602025215, 935.2923380602, 933.1584257779, 935.888009477, 933.7562770929, 935.1602025215, 23.73019219052, 23.7044326052, 23.50927114251, 23.35967755767, 23.95374752994, -260.6008202005, -253.0243237679, -259.6386353046, -259.913959858, -260.8498156103, -261.2684988775, -262.2087311115, -259.6386353046, 37.33987615018, 36.94631650683, 37.25773630626, 37.27653447431, 37.29152874739, 37.31024255049
35, -0.0895353205872, 0, 6, 0.920321478614, -1.43573893603, -1.435924211087, -0.4571718322673, 0.2745596664148, -2.434029195818, -2.868704035622, 518.5671394576, 519.7549314695, 519.3437430098, 520.4562632365, -4.514869194559, 100.0027739135, 100, 100.0063570789, 936.2237495661, 953.4410727155, 935.7946151464, 935.9279398019, 933.7933539026, 936.5226392179, 934.3902208603, 935.7946151464, 23.68862243277, 23.67046897078, 23.46805759631, 23.32603276248, 23.91256790073, -260.3199085826, -252.7559097244, -259.3561494729, -259.6328351236, -260.5671416853, -260.9877990059, -261.9264882274, -259.3561494729, 37.33405750655, 36.94051145559, 37.25188697162, 37.2706698499, 37.28577226299, 37.30444624703
