Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.112, -0.00168513914105, 0.193861842155, 0.135382667184, -114.625221252, -190.905975342, 5097.75146484, -2.65883803368, 7.14526081085
        0.113, -0.00169424689375, 0.19385842979, 0.135336846113, -115.31401062, -191.298248291, 5097.88720703, -2.65462470055, 7.16254615784
        0.114, -0.00170467339922, 0.193855494261, 0.135291799903, -116.018959045, -191.682723999, 5098.02636719, -2.65049409866, 7.17950582504
        0.115, -0.00171625707299, 0.193853020668, 0.135247528553, -116.744735718, -192.059570312, 5098.16894531, -2.6464445591, 7.19614982605
        0.116, -0.00172881851904, 0.193851023912, 0.135204017162, -117.495117188, -192.428970337, 5098.31494141, -2.64247488976, 7.21248626709
        0.117, -0.00174216669984, 0.193849489093, 0.135161280632, -118.27293396, -192.791091919, 5098.46484375, -2.63858413696, 7.22852325439
        0.118, -0.00175610347651, 0.193848416209, 0.135119304061, -119.080101013, -193.146118164, 5098.61816406, -2.63477039337, 7.24426937103
        0.119, -0.0017704294296, 0.193847805262, 0.13507810235, -119.917610168, -193.494186401, 5098.77539062, -2.63103318214, 7.25973081589
         0.12, -0.00178494886495, 0.193847641349, 0.135037660599, -120.785560608, -193.835464478, 5098.93652344, -2.62737059593, 7.27491426468
        0.121, -0.00179947365541, 0.193847939372, 0.134997963905, -121.683258057, -194.170089722, 5099.10107422, -2.6237821579, 7.28982639313
        0.122, -0.00181382813025, 0.193848654628, 0.134959042072,  -122.6092453, -194.498199463, 5099.26953125, -2.62026643753,  7.3044719696
        0.123, -0.00182785198558, 0.193849816918, 0.134920880198, -123.561401367, -194.819961548, 5099.44238281, -2.61682248116, 7.31885719299
        0.124, -0.00184140307829, 0.19385138154, 0.134883463383, -124.53704071, -195.135482788, 5099.61865234, -2.6134493351, 7.33298587799
        0.125, -0.00185436022002, 0.193853378296, 0.134846821427, -125.53302002, -195.444915771, 5099.79882812, -2.61014580727, 7.34686326981
        0.126, -0.00186662410852, 0.193855762482, 0.13481092453, -126.545852661, -195.748352051, 5099.98291016, -2.6069111824, 7.36049365997
        0.127, -0.00187811872456, 0.193858548999, 0.134775787592, -127.571792603, -196.045944214, 5100.17138672, -2.60374450684, 7.37387990952
        0.128, -0.00188879133202, 0.193861708045, 0.134741410613, -128.60697937, -196.337799072, 5100.36328125, -2.60064482689,  7.3870267868
        0.129, -0.00189861247782, 0.19386523962, 0.134707778692, -129.647491455, -196.624038696, 5100.55908203, -2.59761118889, 7.39993810654
         0.13, -0.00190757506061, 0.193869113922, 0.134674921632, -130.689498901, -196.904754639, 5100.75878906,  -2.594643116,  7.4126162529
        0.131, -0.00191569316667, 0.193873360753, 0.134642809629, -131.729324341, -197.180084229, 5100.96191406, -2.59173941612, 7.42506599426
        0.132, -0.00192300009076, 0.193877920508, 0.134611457586, -132.763549805, -197.450134277, 5101.16943359, -2.58889937401, 7.43728971481
        0.133, -0.00192954635713, 0.19388282299, 0.134580880404, -133.789001465, -197.714981079, 5101.38037109, -2.58612251282, 7.44929170609
        0.134, -0.00193539774045, 0.193888038397, 0.134551048279, -134.802932739, -197.974761963, 5101.59521484, -2.58340787888, 7.46107530594
        0.135, -0.00194063200615, 0.193893566728, 0.134521991014, -135.802993774, -198.229568481, 5101.81347656, -2.58075451851, 7.47264385223
        0.136, -0.00194533681497, 0.193899378181, 0.134493693709, -136.787231445, -198.479507446, 5102.03515625, -2.57816195488, 7.48400115967
        0.137, -0.00194960669614, 0.193905487657, 0.134466171265, -137.754211426, -198.724685669, 5102.26074219, -2.57562947273, 7.49515104294
        0.138, -0.00195354036987, 0.193911880255, 0.134439408779, -138.702911377, -198.965179443, 5102.48974609, -2.57315635681,  7.5060968399
        0.139, -0.00195723772049, 0.193918526173, 0.134413421154, -139.632827759, -199.20111084, 5102.72265625, -2.57074189186, 7.51684331894
         0.14, -0.00196079839952, 0.193925455213, 0.134388208389, -140.543838501, -199.432556152, 5102.95849609, -2.56838536263, 7.52739429474
        0.141, -0.00196431786753, 0.193932637572, 0.134363785386, -141.436294556, -199.659637451, 5103.19775391, -2.56608605385, 7.53775405884
        0.142, -0.00196788622998, 0.193940073252, 0.134340122342, -142.310882568, -199.882446289, 5103.44042969, -2.56384348869,  7.5479259491
        0.143, -0.00197158684023, 0.193947762251, 0.13431724906, -143.168685913, -200.10105896, 5103.68603516, -2.56165671349, 7.55791521072
        0.144, -0.0019754935056, 0.193955689669, 0.134295165539, -144.011016846, -200.315582275, 5103.93505859, -2.55952548981, 7.56772565842
        0.145, -0.00197966978885, 0.193963840604, 0.134273856878, -144.839477539, -200.526107788, 5104.18701172, -2.55744886398, 7.57736158371
        0.146, -0.00198416900821, 0.193972229958, 0.13425335288, -145.655853271, -200.732727051, 5104.44238281, -2.55542635918, 7.58682727814
        0.147, -0.00198903190903, 0.193980842829, 0.134233623743, -146.462051392, -200.935531616, 5104.70068359, -2.55345726013, 7.59612751007
        0.148, -0.00199428782798, 0.193989679217, 0.134214699268, -147.260070801, -201.134597778, 5104.96240234, -2.55154132843, 7.60526609421
        0.149, -0.00199995399453, 0.193998739123, 0.134196579456, -148.051925659, -201.330032349,  5105.2265625, -2.54967737198, 7.61424684525
         0.15, -0.00200603622943, 0.194007992744, 0.134179249406, -148.839599609, -201.521896362, 5105.49365234, -2.54786539078, 7.62307500839
        0.151, -0.00201252894476, 0.194017469883, 0.134162709117, -149.625015259, -201.710296631, 5105.76367188, -2.54610419273, 7.63175344467
        0.152, -0.00201941677369, 0.194027140737, 0.134146988392, -150.409973145, -201.895294189, 5106.03662109, -2.54439401627, 7.64028644562
        0.153, -0.00202667457052, 0.194037020206, 0.134132057428, -151.196136475, -202.076965332,     5106.3125, -2.54273366928, 7.64867782593
        0.154, -0.00203426927328, 0.19404707849, 0.134117946029, -151.984939575, -202.25541687, 5106.59130859, -2.54112267494, 7.65693092346
        0.155, -0.00204216130078, 0.194057330489, 0.134104639292, -152.777664185, -202.430679321, 5106.87255859, -2.53956079483, 7.66505002975
        0.156, -0.00205030525103, 0.194067761302, 0.134092137218, -153.575332642, -202.602859497,    5107.15625, -2.53804755211, 7.67303705215
        0.157, -0.00205865129828, 0.19407838583, 0.134080439806, -154.378723145, -202.772018433, 5107.44287109, -2.53658223152,  7.6808962822
        0.158, -0.0020671475213, 0.194089159369, 0.134069561958, -155.18838501, -202.938217163, 5107.73193359, -2.53516435623, 7.68863010406
        0.159, -0.00207574036904, 0.194100111723, 0.134059503675, -156.004608154, -203.101531982, 5108.02392578, -2.53379368782, 7.69624137878
         0.16, -0.00208437605761, 0.194111213088, 0.134050250053, -156.827468872, -203.262023926, 5108.31787109, -2.53246927261, 7.70373249054
        0.161, -0.00209300266579, 0.194122478366, 0.134041801095, -157.656784058, -203.41973877, 5108.61474609, -2.53119134903, 7.71110677719
        0.162, -0.00210157013498, 0.194133877754, 0.134034186602, -158.492172241, -203.574752808,  5108.9140625, -2.52995896339, 7.71836566925
        0.163, -0.00211003166623, 0.194145426154, 0.134027376771, -159.333068848, -203.727111816, 5109.21533203, -2.52877187729,  7.7255115509
        0.164, -0.0021183451172, 0.194157108665, 0.134021386504, -160.178741455, -203.87689209, 5109.51953125, -2.52762985229, 7.73254680634
        0.165, -0.00212647300214, 0.194168910384, 0.134016215801, -161.028305054, -204.024124146, 5109.82568359, -2.52653193474,  7.7394733429
        0.166, -0.00213438319042, 0.194180816412, 0.134011864662, -161.880752563, -204.168884277, 5110.13427734, -2.52547836304, 7.74629306793
        0.167, -0.00214204983786, 0.19419285655, 0.134008333087, -162.735015869, -204.311203003, 5110.44482422, -2.52446842194, 7.75300693512
        0.168, -0.00214945268817, 0.194204986095, 0.134005621076, -163.589950562, -204.451141357,  5110.7578125, -2.52350187302, 7.75961780548
        0.169, -0.00215657777153, 0.194217205048, 0.134003728628, -164.444381714, -204.588745117, 5111.07275391, -2.52257823944, 7.76612663269
         0.17, -0.00216341740452, 0.194229513407, 0.134002655745, -165.297149658, -204.724060059, 5111.38964844, -2.52169728279, 7.77253484726
        0.171, -0.00216996949166, 0.194241911173, 0.134002402425, -166.147094727, -204.857131958, 5111.70898438, -2.52085828781, 7.77884435654
        0.172, -0.00217623752542, 0.194254368544, 0.134002953768, -166.993103027, -204.988006592, 5112.02978516, -2.52006149292,  7.7850561142
        0.173, 0.00948080141097, 0.216075852513, 0.0949557349086, 7.35380363464, -252.80116272, 10775.6289062, -2.0796289444, 15.3401165009
        0.174, 0.00948282703757, 0.267900824547, 0.0935810953379, 79.4166564941, -252.527694702, 10760.2050781, -1.99372410774, 15.3268556595
        0.175, 0.00899396464229, 0.304183721542, 0.0963971316814, 133.610427856, -254.075408936, 10727.6582031, -2.14169359207, 15.3646621704
        0.176, 0.00811836402863, 0.339363098145, 0.100701123476, 182.713623047, -256.61517334, 10679.5751953, -2.36371088028, 15.4415578842
        0.177, 0.0068920054473, 0.373271107674, 0.106452278793, 224.884185791, -260.092681885, 10616.3808594, -2.65609669685, 15.5563325882
        0.178, 0.0053641255945, 0.40562710166, 0.113616734743, 258.612640381, -264.452362061, 10538.5263672, -3.01505970955, 15.7077674866
        0.179, 0.00359053025022, 0.436193346977, 0.122154437006, 282.745880127, -269.631103516, 10446.5439453, -3.43603682518, 15.8942270279
         0.18, 0.00163124199025, 0.464781701565, 0.132021039724,  296.49810791, -275.560699463, 10341.0175781, -3.91385006905, 16.1135578156
        0.181, -0.000451477302704, 0.491247206926, 0.143168449402,  299.45211792, -282.169006348, 10222.5859375, -4.44279766083, 16.3629760742
        0.182, -0.00259501649998, 0.515481412411, 0.155545145273,  291.54888916, -289.381164551, 10091.9238281, -5.0167427063, 16.6389904022
        0.183, -0.00473819021136, 0.537406504154, 0.169096380472, 273.067596436, -297.120422363, 9949.74414062, -5.62919330597,  16.937379837
        0.184, -0.00682296743616, 0.556974470615, 0.183764055371, 244.597167969, -305.309051514, 9796.79199219, -6.27337694168, 17.2532539368
        0.185, -0.00879595521837, 0.574165046215, 0.199486866593, 207.000427246, -313.869140625, 9633.83691406, -6.94232559204, 17.5811710358
        0.186, -0.010609629564, 0.588983952999, 0.216200336814, 161.372421265, -322.723449707, 9461.67285156, -7.62895441055, 17.9153404236
        0.187, -0.0122232958674, 0.601460278034, 0.233836874366, 108.994125366, -331.796264648, 9281.10644531, -8.32614898682, 18.2498626709
        0.188, -0.013603778556, 0.611643970013, 0.252325892448, 51.2829780579, -341.014221191, 9092.95996094, -9.02684402466, 18.5790023804
        0.189, -0.014725830406, 0.619603455067, 0.271593928337, -10.2581300735, -350.306915283, 8898.06347656, -9.72411060333, 18.8974609375
         0.19, -0.0231092125177, 0.569154441357, 0.326797127724, -135.113723755, -392.240325928, 11329.9931641,  -15.37961483, 20.7964477539
        0.191, -0.0247849486768, 0.585572361946, 0.348737418652, -248.412307739, -400.621582031, 11106.3339844, -16.3774681091, 20.9939174652
        0.192, -0.0258381702006, 0.598556101322, 0.372046977282, -363.126159668, -409.309997559,      10870.25, -17.3860263824, 21.1685905457
        0.193, -0.026260856539, 0.608214437962, 0.39676451683, -476.320983887, -418.188201904,  10622.234375, -18.4003257751, 21.3126544952
        0.194, -0.0260775405914, 0.614665150642, 0.422800987959, -584.616516113, -427.144622803, 10363.3769531, -19.4079170227, 21.4234027863
        0.195, -0.0253279171884, 0.618045628071, 0.450062543154, -685.059448242, -436.077575684, 10094.7734375, -20.396402359, 21.5009803772
        0.196, -0.0240643434227, 0.618510127068, 0.478450536728, -775.188415527, -444.895843506, 9817.53027344, -21.3536052704, 21.5476112366
        0.197, -0.0223491452634, 0.616228044033, 0.507861495018, -853.066589355, -453.518981934, 9532.75292969, -22.267742157, 21.5667076111
        0.198, -0.0202519502491, 0.611381292343, 0.538187265396, -917.284973145, -461.87713623, 9241.54785156, -23.1276035309, 21.5620040894
